event,probability_threshold,consensus_votes,stable_frames,release_frames,c07_precision,c07_recall,c07_f1,c07_predicted_commits
1,0.6,3,2,8,0.0,0.0,0.0,0
1,0.6,3,3,2,0.0,0.0,0.0,0
1,0.6,3,3,3,0.0,0.0,0.0,0
1,0.6,3,3,5,0.0,0.0,0.0,0
1,0.6,3,3,8,0.0,0.0,0.0,0
1,0.7,2,1,2,0.9118457300275482,0.7956730769230769,0.8498074454428755,363
1,0.7,2,1,3,0.9118457300275482,0.7956730769230769,0.8498074454428755,363
1,0.7,2,1,5,0.9118457300275482,0.7956730769230769,0.8498074454428755,363
1,0.7,2,1,8,0.9116022099447514,0.7932692307692307,0.8483290488431877,362
1,0.7,2,2,2,0.0,0.0,0.0,0
1,0.7,2,2,3,0.0,0.0,0.0,0
1,0.7,2,2,5,0.0,0.0,0.0,0
1,0.7,2,2,8,0.0,0.0,0.0,0
1,0.7,2,3,2,0.0,0.0,0.0,0
1,0.7,2,3,3,0.0,0.0,0.0,0
1,0.7,2,3,5,0.0,0.0,0.0,0
1,0.7,2,3,8,0.0,0.0,0.0,0
1,0.7,3,1,2,0.956989247311828,0.6418269230769231,0.7683453237410073,279
1,0.7,3,1,3,0.956989247311828,0.6418269230769231,0.7683453237410073,279
1,0.7,3,1,5,0.956989247311828,0.6418269230769231,0.7683453237410073,279
1,0.7,3,1,8,0.956989247311828,0.6418269230769231,0.7683453237410073,279
1,0.7,3,2,2,0.0,0.0,0.0,0
1,0.7,3,2,3,0.0,0.0,0.0,0
1,0.7,3,2,5,0.0,0.0,0.0,0
1,0.7,3,2,8,0.0,0.0,0.0,0
1,0.7,3,3,2,0.0,0.0,0.0,0
1,0.7,3,3,3,0.0,0.0,0.0,0
1,0.7,3,3,5,0.0,0.0,0.0,0
1,0.7,3,3,8,0.0,0.0,0.0,0
1,0.8,2,1,2,0.9180790960451978,0.78125,0.8441558441558442,354
1,0.8,2,1,3,0.9180790960451978,0.78125,0.8441558441558442,354
1,0.8,2,1,5,0.9180790960451978,0.78125,0.8441558441558442,354
1,0.8,2,1,8,0.9178470254957507,0.7788461538461539,0.8426527958387515,353
1,0.8,2,2,2,0.0,0.0,0.0,0
1,0.8,2,2,3,0.0,0.0,0.0,0
1,0.8,2,2,5,0.0,0.0,0.0,0
1,0.8,2,2,8,0.0,0.0,0.0,0
1,0.8,2,3,2,0.0,0.0,0.0,0
1,0.8,2,3,3,0.0,0.0,0.0,0
1,0.8,2,3,5,0.0,0.0,0.0,0
1,0.8,2,3,8,0.0,0.0,0.0,0
1,0.8,3,1,2,0.9635036496350365,0.6346153846153846,0.7652173913043477,274
1,0.8,3,1,3,0.9635036496350365,0.6346153846153846,0.7652173913043477,274
1,0.8,3,1,5,0.9635036496350365,0.6346153846153846,0.7652173913043477,274
1,0.8,3,1,8,0.9635036496350365,0.6346153846153846,0.7652173913043477,274
1,0.8,3,2,2,0.0,0.0,0.0,0
1,0.8,3,2,3,0.0,0.0,0.0,0
1,0.8,3,2,5,0.0,0.0,0.0,0
1,0.8,3,2,8,0.0,0.0,0.0,0
1,0.8,3,3,2,0.0,0.0,0.0,0
1,0.8,3,3,3,0.0,0.0,0.0,0
1,0.8,3,3,5,0.0,0.0,0.0,0
1,0.8,3,3,8,0.0,0.0,0.0,0
1,0.85,2,1,2,0.9197707736389685,0.7716346153846154,0.8392156862745098,349
1,0.85,2,1,3,0.9197707736389685,0.7716346153846154,0.8392156862745098,349
1,0.85,2,1,5,0.9197707736389685,0.7716346153846154,0.8392156862745098,349
1,0.85,2,1,8,0.9197707736389685,0.7716346153846154,0.8392156862745098,349
1,0.85,2,2,2,0.0,0.0,0.0,0
1,0.85,2,2,3,0.0,0.0,0.0,0
1,0.85,2,2,5,0.0,0.0,0.0,0
1,0.85,2,2,8,0.0,0.0,0.0,0
1,0.85,2,3,2,0.0,0.0,0.0,0
1,0.85,2,3,3,0.0,0.0,0.0,0
1,0.85,2,3,5,0.0,0.0,0.0,0
