event,probability_threshold,consensus_votes,stable_frames,release_frames,c07_precision,c07_recall,c07_f1,c07_predicted_commits
2,0.6,2,1,8,0.8636363636363636,0.9743589743589743,0.9156626506024097,132
2,0.6,2,2,2,0.9652173913043478,0.9487179487179487,0.9568965517241379,115
2,0.6,2,2,3,0.9736842105263158,0.9487179487179487,0.9610389610389611,114
2,0.6,2,2,5,0.9736842105263158,0.9487179487179487,0.9610389610389611,114
2,0.6,2,2,8,0.9736842105263158,0.9487179487179487,0.9610389610389611,114
2,0.6,2,3,2,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.6,2,3,3,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.6,2,3,5,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.6,2,3,8,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.6,3,1,2,0.9557522123893806,0.9230769230769231,0.9391304347826088,113
2,0.6,3,1,3,0.9818181818181818,0.9230769230769231,0.9515418502202644,110
2,0.6,3,1,5,0.9908256880733946,0.9230769230769231,0.9557522123893806,109
2,0.6,3,1,8,0.9908256880733946,0.9230769230769231,0.9557522123893806,109
2,0.6,3,2,2,1.0,0.8290598290598291,0.9065420560747663,97
2,0.6,3,2,3,1.0,0.8290598290598291,0.9065420560747663,97
2,0.6,3,2,5,1.0,0.8290598290598291,0.9065420560747663,97
2,0.6,3,2,8,1.0,0.8290598290598291,0.9065420560747663,97
2,0.6,3,3,2,1.0,0.7435897435897436,0.8529411764705882,87
2,0.6,3,3,3,1.0,0.7435897435897436,0.8529411764705882,87
2,0.6,3,3,5,1.0,0.7435897435897436,0.8529411764705882,87
2,0.6,3,3,8,1.0,0.7435897435897436,0.8529411764705882,87
2,0.7,2,1,2,0.8692307692307693,0.9658119658119658,0.9149797570850202,130
2,0.7,2,1,3,0.889763779527559,0.9658119658119658,0.9262295081967213,127
2,0.7,2,1,5,0.8968253968253969,0.9658119658119658,0.9300411522633745,126
2,0.7,2,1,8,0.904,0.9658119658119658,0.9338842975206612,125
2,0.7,2,2,2,0.9736842105263158,0.9487179487179487,0.9610389610389611,114
2,0.7,2,2,3,0.9736842105263158,0.9487179487179487,0.9610389610389611,114
2,0.7,2,2,5,0.9823008849557522,0.9487179487179487,0.9652173913043478,113
2,0.7,2,2,8,0.9823008849557522,0.9487179487179487,0.9652173913043478,113
2,0.7,2,3,2,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,2,3,3,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,2,3,5,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,2,3,8,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,3,1,2,0.972972972972973,0.9230769230769231,0.9473684210526315,111
2,0.7,3,1,3,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,3,1,5,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,3,1,8,1.0,0.9230769230769231,0.9600000000000001,108
2,0.7,3,2,2,1.0,0.8290598290598291,0.9065420560747663,97
2,0.7,3,2,3,1.0,0.8290598290598291,0.9065420560747663,97
2,0.7,3,2,5,1.0,0.8290598290598291,0.9065420560747663,97
2,0.7,3,2,8,1.0,0.8290598290598291,0.9065420560747663,97
2,0.7,3,3,2,1.0,0.717948717948718,0.835820895522388,84
2,0.7,3,3,3,1.0,0.717948717948718,0.835820895522388,84
2,0.7,3,3,5,1.0,0.717948717948718,0.835820895522388,84
2,0.7,3,3,8,1.0,0.717948717948718,0.835820895522388,84
2,0.8,2,1,2,0.8976377952755905,0.9743589743589743,0.9344262295081966,127
2,0.8,2,1,3,0.926829268292683,0.9743589743589743,0.9500000000000001,123
2,0.8,2,1,5,0.9344262295081968,0.9743589743589743,0.9539748953974896,122
2,0.8,2,1,8,0.9344262295081968,0.9743589743589743,0.9539748953974896,122
2,0.8,2,2,2,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.8,2,2,3,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.8,2,2,5,0.990909090909091,0.9316239316239316,0.960352422907489,110
2,0.8,2,2,8,0.990909090909091,0.9316239316239316,0.960352422907489,110
2,0.8,2,3,2,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,2,3,3,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,2,3,5,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,2,3,8,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,3,1,2,0.9553571428571429,0.9145299145299145,0.9344978165938864,112
2,0.8,3,1,3,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,3,1,5,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,3,1,8,1.0,0.9145299145299145,0.9553571428571429,107
2,0.8,3,2,2,1.0,0.8034188034188035,0.8909952606635071,94
2,0.8,3,2,3,1.0,0.8034188034188035,0.8909952606635071,94
2,0.8,3,2,5,1.0,0.8034188034188035,0.8909952606635071,94
2,0.8,3,2,8,1.0,0.8034188034188035,0.8909952606635071,94
2,0.8,3,3,2,1.0,0.6837606837606838,0.8121827411167513,80
2,0.8,3,3,3,1.0,0.6837606837606838,0.8121827411167513,80
2,0.8,3,3,5,1.0,0.6837606837606838,0.8121827411167513,80
2,0.8,3,3,8,1.0,0.6837606837606838,0.8121827411167513,80
2,0.85,2,1,2,0.904,0.9658119658119658,0.9338842975206612,125
2,0.85,2,1,3,0.9338842975206612,0.9658119658119658,0.9495798319327732,121
2,0.85,2,1,5,0.9416666666666667,0.9658119658119658,0.9535864978902954,120
2,0.85,2,1,8,0.9416666666666667,0.9658119658119658,0.9535864978902954,120
2,0.85,2,2,2,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.85,2,2,3,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.85,2,2,5,0.990909090909091,0.9316239316239316,0.960352422907489,110
2,0.85,2,2,8,0.990909090909091,0.9316239316239316,0.960352422907489,110
2,0.85,2,3,2,1.0,0.8974358974358975,0.945945945945946,105
2,0.85,2,3,3,1.0,0.8974358974358975,0.945945945945946,105
2,0.85,2,3,5,1.0,0.8974358974358975,0.945945945945946,105
2,0.85,2,3,8,1.0,0.8974358974358975,0.945945945945946,105
2,0.85,3,1,2,0.954954954954955,0.905982905982906,0.9298245614035088,111
2,0.85,3,1,3,1.0,0.905982905982906,0.9506726457399104,106
2,0.85,3,1,5,1.0,0.905982905982906,0.9506726457399104,106
2,0.85,3,1,8,1.0,0.905982905982906,0.9506726457399104,106
2,0.85,3,2,2,1.0,0.7948717948717948,0.8857142857142858,93
2,0.85,3,2,3,1.0,0.7948717948717948,0.8857142857142858,93
2,0.85,3,2,5,1.0,0.7948717948717948,0.8857142857142858,93
2,0.85,3,2,8,1.0,0.7948717948717948,0.8857142857142858,93
2,0.85,3,3,2,1.0,0.6666666666666666,0.8,78
2,0.85,3,3,3,1.0,0.6666666666666666,0.8,78
2,0.85,3,3,5,1.0,0.6666666666666666,0.8,78
2,0.85,3,3,8,1.0,0.6666666666666666,0.8,78
2,0.9,2,1,2,0.9105691056910569,0.9572649572649573,0.9333333333333333,123
2,0.9,2,1,3,0.9491525423728814,0.9572649572649573,0.9531914893617022,118
2,0.9,2,1,5,0.9572649572649573,0.9572649572649573,0.9572649572649573,117
2,0.9,2,1,8,0.9572649572649573,0.9572649572649573,0.9572649572649573,117
2,0.9,2,2,2,1.0,0.9145299145299145,0.9553571428571429,107
2,0.9,2,2,3,1.0,0.9145299145299145,0.9553571428571429,107
2,0.9,2,2,5,1.0,0.9145299145299145,0.9553571428571429,107
2,0.9,2,2,8,1.0,0.9145299145299145,0.9553571428571429,107
2,0.9,2,3,2,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,2,3,3,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,2,3,5,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,2,3,8,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,3,1,2,0.9809523809523809,0.8803418803418803,0.9279279279279279,105
2,0.9,3,1,3,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,3,1,5,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,3,1,8,1.0,0.8803418803418803,0.9363636363636364,103
2,0.9,3,2,2,1.0,0.7435897435897436,0.8529411764705882,87
2,0.9,3,2,3,1.0,0.7435897435897436,0.8529411764705882,87
2,0.9,3,2,5,1.0,0.7435897435897436,0.8529411764705882,87
2,0.9,3,2,8,1.0,0.7435897435897436,0.8529411764705882,87
2,0.9,3,3,2,1.0,0.6410256410256411,0.7812500000000001,75
2,0.9,3,3,3,1.0,0.6410256410256411,0.7812500000000001,75
2,0.9,3,3,5,1.0,0.6410256410256411,0.7812500000000001,75
2,0.9,3,3,8,1.0,0.6410256410256411,0.7812500000000001,75
2,0.93,2,1,2,0.9243697478991597,0.9401709401709402,0.9322033898305084,119
2,0.93,2,1,3,0.9482758620689655,0.9401709401709402,0.944206008583691,116
2,0.93,2,1,5,0.9482758620689655,0.9401709401709402,0.944206008583691,116
2,0.93,2,1,8,0.9565217391304348,0.9401709401709402,0.9482758620689655,115
2,0.93,2,2,2,1.0,0.905982905982906,0.9506726457399104,106
2,0.93,2,2,3,1.0,0.905982905982906,0.9506726457399104,106
2,0.93,2,2,5,1.0,0.905982905982906,0.9506726457399104,106
2,0.93,2,2,8,1.0,0.905982905982906,0.9506726457399104,106
2,0.93,2,3,2,1.0,0.8717948717948718,0.9315068493150686,102
2,0.93,2,3,3,1.0,0.8717948717948718,0.9315068493150686,102
2,0.93,2,3,5,1.0,0.8717948717948718,0.9315068493150686,102
2,0.93,2,3,8,1.0,0.8717948717948718,0.9315068493150686,102
2,0.93,3,1,2,0.9711538461538461,0.8632478632478633,0.9140271493212669,104
2,0.93,3,1,3,1.0,0.8632478632478633,0.926605504587156,101
2,0.93,3,1,5,1.0,0.8632478632478633,0.926605504587156,101
2,0.93,3,1,8,1.0,0.8632478632478633,0.926605504587156,101
2,0.93,3,2,2,1.0,0.717948717948718,0.835820895522388,84
2,0.93,3,2,3,1.0,0.717948717948718,0.835820895522388,84
2,0.93,3,2,5,1.0,0.717948717948718,0.835820895522388,84
2,0.93,3,2,8,1.0,0.717948717948718,0.835820895522388,84
2,0.93,3,3,2,1.0,0.5982905982905983,0.748663101604278,70
2,0.93,3,3,3,1.0,0.5982905982905983,0.748663101604278,70
2,0.93,3,3,5,1.0,0.5982905982905983,0.748663101604278,70
2,0.93,3,3,8,1.0,0.5982905982905983,0.748663101604278,70
2,0.95,2,1,2,0.9565217391304348,0.9401709401709402,0.9482758620689655,115
2,0.95,2,1,3,0.9734513274336283,0.9401709401709402,0.9565217391304347,113
2,0.95,2,1,5,0.9734513274336283,0.9401709401709402,0.9565217391304347,113
2,0.95,2,1,8,0.9734513274336283,0.9401709401709402,0.9565217391304347,113
2,0.95,2,2,2,1.0,0.8888888888888888,0.9411764705882353,104
2,0.95,2,2,3,1.0,0.8888888888888888,0.9411764705882353,104
2,0.95,2,2,5,1.0,0.8888888888888888,0.9411764705882353,104
2,0.95,2,2,8,1.0,0.8888888888888888,0.9411764705882353,104
2,0.95,2,3,2,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,2,3,3,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,2,3,5,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,2,3,8,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,3,1,2,0.9519230769230769,0.8461538461538461,0.8959276018099548,104
2,0.95,3,1,3,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,3,1,5,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,3,1,8,1.0,0.8461538461538461,0.9166666666666666,99
2,0.95,3,2,2,0.9878048780487805,0.6923076923076923,0.8140703517587939,82
2,0.95,3,2,3,1.0,0.6923076923076923,0.8181818181818181,81
2,0.95,3,2,5,1.0,0.6923076923076923,0.8181818181818181,81
2,0.95,3,2,8,1.0,0.6923076923076923,0.8181818181818181,81
2,0.95,3,3,2,1.0,0.5811965811965812,0.7351351351351351,68
2,0.95,3,3,3,1.0,0.5811965811965812,0.7351351351351351,68
2,0.95,3,3,5,1.0,0.5811965811965812,0.7351351351351351,68
2,0.95,3,3,8,1.0,0.5811965811965812,0.7351351351351351,68
2,0.97,2,1,2,0.9646017699115044,0.9316239316239316,0.9478260869565217,113
2,0.97,2,1,3,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.97,2,1,5,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.97,2,1,8,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.97,2,2,2,1.0,0.8888888888888888,0.9411764705882353,104
2,0.97,2,2,3,1.0,0.8888888888888888,0.9411764705882353,104
2,0.97,2,2,5,1.0,0.8888888888888888,0.9411764705882353,104
2,0.97,2,2,8,1.0,0.8888888888888888,0.9411764705882353,104
2,0.97,2,3,2,1.0,0.8461538461538461,0.9166666666666666,99
2,0.97,2,3,3,1.0,0.8461538461538461,0.9166666666666666,99
2,0.97,2,3,5,1.0,0.8461538461538461,0.9166666666666666,99
2,0.97,2,3,8,1.0,0.8461538461538461,0.9166666666666666,99
2,0.97,3,1,2,0.96,0.8205128205128205,0.8847926267281105,100
2,0.97,3,1,3,0.9896907216494846,0.8205128205128205,0.897196261682243,97
2,0.97,3,1,5,1.0,0.8205128205128205,0.9014084507042254,96
2,0.97,3,1,8,1.0,0.8205128205128205,0.9014084507042254,96
2,0.97,3,2,2,0.9875,0.6752136752136753,0.802030456852792,80
2,0.97,3,2,3,0.9875,0.6752136752136753,0.802030456852792,80
2,0.97,3,2,5,1.0,0.6752136752136753,0.8061224489795918,79
2,0.97,3,2,8,1.0,0.6752136752136753,0.8061224489795918,79
2,0.97,3,3,2,1.0,0.5299145299145299,0.6927374301675978,62
2,0.97,3,3,3,1.0,0.5299145299145299,0.6927374301675978,62
2,0.97,3,3,5,1.0,0.5299145299145299,0.6927374301675978,62
2,0.97,3,3,8,1.0,0.5299145299145299,0.6927374301675978,62
2,0.98,2,1,2,0.9646017699115044,0.9316239316239316,0.9478260869565217,113
2,0.98,2,1,3,0.9732142857142857,0.9316239316239316,0.9519650655021833,112
2,0.98,2,1,5,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.98,2,1,8,0.9819819819819819,0.9316239316239316,0.9561403508771931,111
2,0.98,2,2,2,1.0,0.8803418803418803,0.9363636363636364,103
2,0.98,2,2,3,1.0,0.8803418803418803,0.9363636363636364,103
2,0.98,2,2,5,1.0,0.8803418803418803,0.9363636363636364,103
2,0.98,2,2,8,1.0,0.8803418803418803,0.9363636363636364,103
2,0.98,2,3,2,1.0,0.811965811965812,0.8962264150943396,95
2,0.98,2,3,3,1.0,0.811965811965812,0.8962264150943396,95
2,0.98,2,3,5,1.0,0.811965811965812,0.8962264150943396,95
2,0.98,2,3,8,1.0,0.811965811965812,0.8962264150943396,95
2,0.98,3,1,2,0.968421052631579,0.7863247863247863,0.8679245283018867,95
2,0.98,3,1,3,0.989247311827957,0.7863247863247863,0.8761904761904762,93
2,0.98,3,1,5,1.0,0.7863247863247863,0.8803827751196173,92
2,0.98,3,1,8,1.0,0.7863247863247863,0.8803827751196173,92
2,0.98,3,2,2,0.9864864864864865,0.6239316239316239,0.7643979057591623,74
2,0.98,3,2,3,1.0,0.6239316239316239,0.768421052631579,73
2,0.98,3,2,5,1.0,0.6239316239316239,0.768421052631579,73
2,0.98,3,2,8,1.0,0.6239316239316239,0.768421052631579,73
2,0.98,3,3,2,1.0,0.5042735042735043,0.6704545454545454,59
2,0.98,3,3,3,1.0,0.5042735042735043,0.6704545454545454,59
2,0.98,3,3,5,1.0,0.5042735042735043,0.6704545454545454,59
2,0.98,3,3,8,1.0,0.5042735042735043,0.6704545454545454,59
2,0.99,2,1,2,0.9626168224299065,0.8803418803418803,0.9196428571428572,107
2,0.99,2,1,3,0.9809523809523809,0.8803418803418803,0.9279279279279279,105
2,0.99,2,1,5,0.9903846153846154,0.8803418803418803,0.9321266968325792,104
2,0.99,2,1,8,0.9903846153846154,0.8803418803418803,0.9321266968325792,104
2,0.99,2,2,2,1.0,0.8205128205128205,0.9014084507042254,96
2,0.99,2,2,3,1.0,0.8205128205128205,0.9014084507042254,96
2,0.99,2,2,5,1.0,0.8205128205128205,0.9014084507042254,96
2,0.99,2,2,8,1.0,0.8205128205128205,0.9014084507042254,96
2,0.99,2,3,2,1.0,0.7863247863247863,0.8803827751196173,92
2,0.99,2,3,3,1.0,0.7863247863247863,0.8803827751196173,92
2,0.99,2,3,5,1.0,0.7863247863247863,0.8803827751196173,92
2,0.99,2,3,8,1.0,0.7863247863247863,0.8803827751196173,92
2,0.99,3,1,2,0.946236559139785,0.7521367521367521,0.838095238095238,93
2,0.99,3,1,3,0.9887640449438202,0.7521367521367521,0.8543689320388349,89
2,0.99,3,1,5,0.9887640449438202,0.7521367521367521,0.8543689320388349,89
2,0.99,3,1,8,1.0,0.7521367521367521,0.8585365853658536,88
2,0.99,3,2,2,0.9848484848484849,0.5555555555555556,0.7103825136612022,66
2,0.99,3,2,3,1.0,0.5555555555555556,0.7142857142857143,65
2,0.99,3,2,5,1.0,0.5555555555555556,0.7142857142857143,65
2,0.99,3,2,8,1.0,0.5555555555555556,0.7142857142857143,65
2,0.99,3,3,2,1.0,0.452991452991453,0.6235294117647059,53
2,0.99,3,3,3,1.0,0.452991452991453,0.6235294117647059,53
2,0.99,3,3,5,1.0,0.452991452991453,0.6235294117647059,53
2,0.99,3,3,8,1.0,0.452991452991453,0.6235294117647059,53
2,0.995,2,1,2,0.9619047619047619,0.8632478632478633,0.9099099099099099,105
2,0.995,2,1,3,0.9805825242718447,0.8632478632478633,0.9181818181818182,103
2,0.995,2,1,5,0.9901960784313726,0.8632478632478633,0.9223744292237442,102
2,0.995,2,1,8,0.9901960784313726,0.8632478632478633,0.9223744292237442,102
2,0.995,2,2,2,1.0,0.7948717948717948,0.8857142857142858,93
2,0.995,2,2,3,1.0,0.7948717948717948,0.8857142857142858,93
2,0.995,2,2,5,1.0,0.7948717948717948,0.8857142857142858,93
2,0.995,2,2,8,1.0,0.7948717948717948,0.8857142857142858,93
2,0.995,2,3,2,1.0,0.717948717948718,0.835820895522388,84
2,0.995,2,3,3,1.0,0.717948717948718,0.835820895522388,84
2,0.995,2,3,5,1.0,0.717948717948718,0.835820895522388,84
2,0.995,2,3,8,1.0,0.717948717948718,0.835820895522388,84
2,0.995,3,1,2,0.9876543209876543,0.6837606837606838,0.8080808080808081,81
2,0.995,3,1,3,0.9876543209876543,0.6837606837606838,0.8080808080808081,81
2,0.995,3,1,5,1.0,0.6837606837606838,0.8121827411167513,80
2,0.995,3,1,8,1.0,0.6837606837606838,0.8121827411167513,80
2,0.995,3,2,2,1.0,0.5042735042735043,0.6704545454545454,59
2,0.995,3,2,3,1.0,0.5042735042735043,0.6704545454545454,59
2,0.995,3,2,5,1.0,0.5042735042735043,0.6704545454545454,59
2,0.995,3,2,8,1.0,0.5042735042735043,0.6704545454545454,59
2,0.995,3,3,2,1.0,0.39316239316239315,0.5644171779141104,46
2,0.995,3,3,3,1.0,0.39316239316239315,0.5644171779141104,46
2,0.995,3,3,5,1.0,0.39316239316239315,0.5644171779141104,46
2,0.995,3,3,8,1.0,0.39316239316239315,0.5644171779141104,46
2,0.997,2,1,2,0.9702970297029703,0.8376068376068376,0.8990825688073394,101
2,0.997,2,1,3,0.98989898989899,0.8376068376068376,0.9074074074074074,99
2,0.997,2,1,5,0.98989898989899,0.8376068376068376,0.9074074074074074,99
2,0.997,2,1,8,0.98989898989899,0.8376068376068376,0.9074074074074074,99
2,0.997,2,2,2,1.0,0.7435897435897436,0.8529411764705882,87
2,0.997,2,2,3,1.0,0.7435897435897436,0.8529411764705882,87
2,0.997,2,2,5,1.0,0.7435897435897436,0.8529411764705882,87
2,0.997,2,2,8,1.0,0.7435897435897436,0.8529411764705882,87
2,0.997,2,3,2,1.0,0.6752136752136753,0.8061224489795918,79
2,0.997,2,3,3,1.0,0.6752136752136753,0.8061224489795918,79
2,0.997,2,3,5,1.0,0.6752136752136753,0.8061224489795918,79
2,0.997,2,3,8,1.0,0.6752136752136753,0.8061224489795918,79
2,0.997,3,1,2,0.9726027397260274,0.6068376068376068,0.7473684210526316,73
2,0.997,3,1,3,0.9861111111111112,0.6068376068376068,0.7513227513227512,72
2,0.997,3,1,5,1.0,0.6068376068376068,0.7553191489361701,71
2,0.997,3,1,8,1.0,0.6068376068376068,0.7553191489361701,71
2,0.997,3,2,2,1.0,0.4444444444444444,0.6153846153846153,52
2,0.997,3,2,3,1.0,0.4444444444444444,0.6153846153846153,52
2,0.997,3,2,5,1.0,0.4444444444444444,0.6153846153846153,52
2,0.997,3,2,8,1.0,0.4444444444444444,0.6153846153846153,52
2,0.997,3,3,2,1.0,0.3418803418803419,0.5095541401273885,40
2,0.997,3,3,3,1.0,0.3418803418803419,0.5095541401273885,40
2,0.997,3,3,5,1.0,0.3418803418803419,0.5095541401273885,40
2,0.997,3,3,8,1.0,0.3418803418803419,0.5095541401273885,40
2,0.999,2,1,2,0.9759036144578314,0.6923076923076923,0.81,83
2,0.999,2,1,3,0.9759036144578314,0.6923076923076923,0.81,83
2,0.999,2,1,5,0.9878048780487805,0.6923076923076923,0.8140703517587939,82
2,0.999,2,1,8,0.9878048780487805,0.6923076923076923,0.8140703517587939,82
2,0.999,2,2,2,1.0,0.6153846153846154,0.761904761904762,72
2,0.999,2,2,3,1.0,0.6153846153846154,0.761904761904762,72
2,0.999,2,2,5,1.0,0.6153846153846154,0.761904761904762,72
2,0.999,2,2,8,1.0,0.6153846153846154,0.761904761904762,72
2,0.999,2,3,2,1.0,0.5042735042735043,0.6704545454545454,59
2,0.999,2,3,3,1.0,0.5042735042735043,0.6704545454545454,59
2,0.999,2,3,5,1.0,0.5042735042735043,0.6704545454545454,59
2,0.999,2,3,8,1.0,0.5042735042735043,0.6704545454545454,59
2,0.999,3,1,2,1.0,0.452991452991453,0.6235294117647059,53
2,0.999,3,1,3,1.0,0.452991452991453,0.6235294117647059,53
2,0.999,3,1,5,1.0,0.452991452991453,0.6235294117647059,53
2,0.999,3,1,8,1.0,0.452991452991453,0.6235294117647059,53
2,0.999,3,2,2,1.0,0.3162393162393162,0.4805194805194805,37
2,0.999,3,2,3,1.0,0.3162393162393162,0.4805194805194805,37
2,0.999,3,2,5,1.0,0.3162393162393162,0.4805194805194805,37
2,0.999,3,2,8,1.0,0.3162393162393162,0.4805194805194805,37
2,0.999,3,3,2,1.0,0.17094017094017094,0.291970802919708,20
2,0.999,3,3,3,1.0,0.17094017094017094,0.291970802919708,20
2,0.999,3,3,5,1.0,0.17094017094017094,0.291970802919708,20
2,0.999,3,3,8,1.0,0.17094017094017094,0.291970802919708,20
